Customer ID,Monetary,Frequency,LastInvoiceDate,Recency,Cluster,Cluster_Label,Monetary per 100 pounds
16150,4395.59,10,10/28/2011 12:39,42,0,Mid-Tire,43.9559
16152,1829.04,1,3/16/2011 9:47,268,1,At Risk,18.2904
16153,5133.49,11,10/21/2011 10:50,49,0,Mid-Tire,51.3349
16155,796.9,5,11/23/2010 12:03,381,1,At Risk,7.969
16157,656.69,3,11/24/2011 11:41,15,2,New,6.5669
16158,628.32,9,7/5/2010 13:55,521,1,At Risk,6.2832
16159,1232.79,4,3/3/2011 12:27,281,2,New,12.3279
16160,1025.44,2,10/5/2011 14:19,64,2,New,10.2544
16162,37.4,1,4/1/2011 15:03,251,2,New,0.374
16163,2849.58,6,4/21/2011 15:15,231,2,New,28.4958
16164,822.48,3,11/22/2011 15:04,16,2,New,8.2248
16165,79.9,1,7/22/2010 14:17,504,1,At Risk,0.799
16166,435.83,2,10/7/2010 15:44,427,1,At Risk,4.3583
16167,1386.12,5,10/21/2010 15:33,413,1,At Risk,13.8612
16169,1822.97,4,12/1/2011 15:28,7,2,New,18.2297
16171,73.2,1,10/11/2011 14:51,58,2,New,0.732
16172,1884.55,8,9/5/2011 13:22,94,0,Mid-Tire,18.8455
16173,1418.32,6,11/24/2011 10:53,15,2,New,14.1832
16174,2246.75,7,8/5/2011 13:26,125,2,New,22.4675
16175,1836.44,7,9/6/2011 14:32,93,2,New,18.3644
16176,2052.69,4,10/14/2010 13:54,420,1,At Risk,20.5269
16177,2247.31,8,10/20/2011 12:57,49,0,Mid-Tire,22.4731
16178,612.6,2,7/24/2011 16:05,137,2,New,6.126
16179,215.83,1,10/10/2011 9:41,60,2,New,2.1583
16180,16249.87,13,8/31/2011 16:28,99,0,Mid-Tire,162.4987
16181,305.54,1,9/27/2011 13:38,72,2,New,3.0554
16182,9971.65,9,9/28/2011 13:23,71,0,Mid-Tire,99.7165
16183,1077.81,4,10/3/2011 14:59,66,2,New,10.7781
16184,1158.79,6,10/6/2011 17:43,63,2,New,11.5879
16185,644.72,3,11/23/2011 9:41,16,2,New,6.4472
16187,6911.44,15,11/8/2011 9:50,31,0,Mid-Tire,69.1144
16188,1087.66,5,10/26/2011 12:19,44,2,New,10.8766
16189,215.48,2,11/24/2011 11:47,15,2,New,2.1548
16190,2723.55,8,10/30/2011 15:59,39,0,Mid-Tire,27.2355
16192,351.3,1,12/4/2009 12:28,735,1,At Risk,3.513
16193,630.43,2,4/17/2011 11:45,236,2,New,6.3043
16194,308.6,1,11/29/2010 13:28,374,1,At Risk,3.086
16195,323.25,1,12/16/2009 14:09,722,1,At Risk,3.2325
16196,93.3,1,8/8/2010 11:40,488,1,At Risk,0.933
16197,2016.71,9,8/27/2010 12:56,468,1,At Risk,20.1671
16198,1030.041,2,9/25/2011 14:58,74,2,New,10.30041
16199,942.75,7,11/12/2010 12:55,391,1,At Risk,9.4275
16200,5643.45,12,12/5/2011 14:40,3,0,Mid-Tire,56.4345
16201,2112.12,5,12/6/2011 16:02,2,2,New,21.1212
16202,2501.99,9,12/14/2010 10:43,360,0,Mid-Tire,25.0199
16203,1114.54,6,10/12/2011 12:31,58,2,New,11.1454
16204,944.24,3,11/16/2011 13:40,22,2,New,9.4424
16205,1824.01,7,11/9/2011 9:32,30,2,New,18.2401
16206,2589.57,13,10/16/2011 10:41,54,0,Mid-Tire,25.8957
16207,394.38,1,11/14/2011 13:51,24,2,New,3.9438
16208,3440.45,10,10/26/2011 11:36,44,0,Mid-Tire,34.4045
16209,4146.78,9,9/12/2011 11:58,88,0,Mid-Tire,41.4678
16211,1090.59,3,9/12/2011 12:11,88,2,New,10.9059
16212,1293.71,4,11/20/2011 13:00,18,2,New,12.9371
16213,159,1,9/22/2011 10:03,78,2,New,1.59
16214,2038.25,4,6/22/2011 11:30,170,2,New,20.3825
16215,242.35,1,9/20/2011 10:18,80,2,New,2.4235
16216,914.93,1,3/17/2011 15:34,266,1,At Risk,9.1493
16217,304.25,2,4/18/2011 13:31,234,2,New,3.0425
16218,4439.97,13,11/10/2011 9:59,29,0,Mid-Tire,44.3997
16219,40.8,1,7/27/2010 11:44,500,1,At Risk,0.408
16221,2234.06,9,11/3/2011 11:43,36,0,Mid-Tire,22.3406
16222,1345.22,2,1/25/2011 13:38,317,1,At Risk,13.4522
16223,1102.35,2,11/30/2010 11:50,374,1,At Risk,11.0235
16224,1616.54,5,10/13/2011 17:51,56,2,New,16.1654
16225,2867.41,15,10/26/2011 8:30,44,0,Mid-Tire,28.6741
16226,672.17,5,5/20/2011 14:41,202,2,New,6.7217
16227,1027.22,3,4/28/2011 13:33,224,2,New,10.2722
16228,890.81,3,11/19/2010 14:20,384,1,At Risk,8.9081
16229,2867.86,6,9/13/2011 17:16,86,2,New,28.6786
16230,542.03,2,6/3/2011 10:06,189,2,New,5.4203
16231,1078.22,4,11/25/2010 15:00,378,1,At Risk,10.7822
16232,2712.97,7,10/27/2011 12:16,43,0,Mid-Tire,27.1297
16233,1965.71,9,9/29/2011 17:27,70,0,Mid-Tire,19.6571
16234,333.18,3,8/20/2010 14:33,475,1,At Risk,3.3318
16235,2043.71,8,10/30/2011 10:56,40,0,Mid-Tire,20.4371
16236,432.2,1,9/22/2011 14:10,77,2,New,4.322
16237,136.65,1,9/28/2010 17:02,436,1,At Risk,1.3665
16238,63.66,1,10/13/2010 12:36,422,1,At Risk,0.6366
16239,1492.2,6,10/14/2011 8:29,56,2,New,14.922
16240,3718.8,2,11/15/2011 14:30,23,2,New,37.188
16241,4326.26,16,11/30/2011 11:08,9,0,Mid-Tire,43.2626
16242,7474.4,14,12/1/2011 15:12,7,0,Mid-Tire,74.744
16243,409.1,2,11/6/2011 12:32,33,2,New,4.091
16244,2579.38,2,5/12/2011 10:18,211,2,New,25.7938
16245,1413.66,3,11/16/2011 10:14,23,2,New,14.1366
16246,827.25,2,9/6/2010 12:04,459,1,At Risk,8.2725
16247,114.56,1,6/22/2011 14:23,169,2,New,1.1456
16248,152.94,1,10/9/2011 11:32,61,2,New,1.5294
16249,1800.07,5,10/18/2011 10:07,52,2,New,18.0007
16250,791.38,3,3/23/2011 15:07,260,2,New,7.9138
16251,128.31,1,7/15/2010 14:55,511,1,At Risk,1.2831
16252,295.09,1,11/22/2010 11:57,382,1,At Risk,2.9509
16253,7260.15,7,10/4/2011 9:09,66,0,Mid-Tire,72.6015
16254,985.14,3,11/26/2010 13:22,377,1,At Risk,9.8514
16255,4906.8,15,11/23/2011 12:40,16,0,Mid-Tire,49.068
16256,1579.37,3,3/18/2011 12:18,266,2,New,15.7937
16257,21.95,1,6/16/2011 10:11,176,2,New,0.2195
16258,11942.52,15,10/25/2011 13:30,44,0,Mid-Tire,119.4252
16259,361.94,3,10/25/2010 14:27,409,1,At Risk,3.6194
16260,1035.45,1,10/20/2011 9:40,50,2,New,10.3545
16261,1059.45,6,11/22/2011 17:23,16,2,New,10.5945
16262,755.15,1,11/26/2010 13:22,377,1,At Risk,7.5515
16263,351.01,1,10/12/2010 14:52,422,1,At Risk,3.5101
16264,837.53,2,9/27/2010 15:00,437,1,At Risk,8.3753
16265,6685.17,12,11/30/2011 16:41,8,0,Mid-Tire,66.8517
16266,1757.95,14,9/27/2011 12:08,73,0,Mid-Tire,17.5795
16267,186.66,1,4/27/2010 14:10,590,1,At Risk,1.8666
16268,617.65,2,9/29/2011 18:30,70,2,New,6.1765
16269,717.57,1,9/28/2010 11:50,437,1,At Risk,7.1757
16270,1141.24,1,12/21/2010 14:26,352,1,At Risk,11.4124
16271,3433.02,8,11/24/2011 12:12,15,0,Mid-Tire,34.3302
16272,411.7,1,8/15/2011 10:54,116,2,New,4.117
16273,336.04,2,3/1/2010 13:24,647,1,At Risk,3.3604
16274,675.5,1,12/1/2010 15:35,372,1,At Risk,6.755
16275,2151.11,3,5/27/2011 12:41,196,2,New,21.5111
16276,2629.39,3,6/16/2011 9:34,176,2,New,26.2939
16277,188.69,1,12/6/2009 11:27,733,1,At Risk,1.8869
16278,1117.84,3,8/31/2011 17:12,99,2,New,11.1784
16279,5705.08,9,11/18/2011 15:00,20,0,Mid-Tire,57.0508
16280,238.05,1,12/14/2009 15:49,724,1,At Risk,2.3805
16281,3424.02,3,9/28/2011 14:57,71,2,New,34.2402
16282,1307.58,3,1/4/2011 11:42,339,1,At Risk,13.0758
16283,4402.12,8,12/4/2011 12:08,5,0,Mid-Tire,44.0212
16284,1029.77,3,11/8/2011 16:12,30,2,New,10.2977
16285,176.9,1,3/3/2010 16:03,645,1,At Risk,1.769
16286,328.95,2,8/19/2010 14:48,476,1,At Risk,3.2895
16287,1006.98,5,6/23/2011 9:08,169,2,New,10.0698
16288,129.85,1,8/26/2010 14:45,469,1,At Risk,1.2985
16289,136.31,1,9/3/2010 14:02,461,1,At Risk,1.3631
16290,2069.3,4,9/1/2010 11:52,464,1,At Risk,20.693
16292,1253.76,5,8/10/2011 12:24,121,2,New,12.5376
16293,4657.95,15,11/18/2011 9:58,21,0,Mid-Tire,46.5795
16294,126.05,1,8/20/2010 12:01,476,1,At Risk,1.2605
16295,1328.55,4,11/30/2011 8:17,9,2,New,13.2855
16296,1313.67,4,3/23/2010 13:11,625,1,At Risk,13.1367
16297,301.9,1,3/16/2011 8:29,268,1,At Risk,3.019
16298,1085.7,7,11/17/2011 11:59,22,2,New,10.857
16299,193.65,1,8/19/2010 17:46,476,1,At Risk,1.9365
16300,1392.43,3,10/5/2010 13:14,429,1,At Risk,13.9243
16301,107.33,1,12/3/2009 10:20,736,1,At Risk,1.0733
16302,233.22,1,8/5/2011 9:44,126,2,New,2.3322
16303,7928.27,7,11/14/2011 10:49,25,0,Mid-Tire,79.2827
16304,381.66,1,1/14/2010 8:30,694,1,At Risk,3.8166
16305,361.22,1,7/24/2011 12:18,138,2,New,3.6122
16306,1192.82,7,5/10/2011 12:12,213,2,New,11.9282
16307,1194.92,3,10/6/2010 14:31,428,1,At Risk,11.9492
16308,5120,7,11/2/2011 11:24,37,0,Mid-Tire,51.2
16309,706.57,2,8/25/2011 15:35,105,2,New,7.0657
16310,460.08,2,10/21/2010 14:47,413,1,At Risk,4.6008
16311,616.26,2,11/22/2011 8:54,17,2,New,6.1626
16312,171.15,1,10/3/2010 14:15,431,1,At Risk,1.7115
16313,274.15,2,12/6/2011 13:02,2,2,New,2.7415
16314,1491.4,3,11/15/2010 12:06,389,1,At Risk,14.914
16315,402.71,2,1/13/2011 11:57,330,1,At Risk,4.0271
16316,5744.91,13,10/6/2011 13:48,63,0,Mid-Tire,57.4491
16317,2192.51,5,8/12/2011 12:46,119,2,New,21.9251
16318,328.15,1,11/4/2011 13:05,34,2,New,3.2815
16319,404.4,1,5/6/2011 11:27,217,2,New,4.044
16320,5628.99,6,6/20/2011 15:25,171,0,Mid-Tire,56.2899
16321,604.55,7,9/28/2011 14:55,71,2,New,6.0455
16322,326.75,2,12/8/2011 15:41,0,2,New,3.2675
16323,353.66,2,5/27/2011 14:48,195,2,New,3.5366
16324,428.68,3,8/3/2011 12:58,127,2,New,4.2868
16325,3597.5,12,10/24/2011 8:48,46,0,Mid-Tire,35.975
16327,10670.14,16,11/25/2011 13:23,13,0,Mid-Tire,106.7014
16328,310.83,1,5/25/2010 14:02,562,1,At Risk,3.1083
16329,1703.07,4,10/8/2010 12:44,427,1,At Risk,17.0307
16330,634.33,7,11/22/2011 12:24,17,2,New,6.3433
16331,2037.7,6,10/3/2010 13:47,431,1,At Risk,20.377
16332,2007.89,11,11/11/2011 14:22,27,0,Mid-Tire,20.0789
16334,277.48,1,8/4/2010 16:38,491,1,At Risk,2.7748
16335,2774,7,6/6/2010 11:35,551,1,At Risk,27.74
16336,3517.69,4,10/15/2010 12:32,420,1,At Risk,35.1769
16337,151.05,1,11/3/2011 10:03,36,2,New,1.5105
16338,214.8,1,7/5/2011 13:56,156,2,New,2.148
16339,109.95,1,2/28/2011 13:41,283,1,At Risk,1.0995
16340,1526.06,3,8/24/2011 14:53,106,2,New,15.2606
16341,3850.79,7,11/15/2011 9:12,24,0,Mid-Tire,38.5079
16342,322.41,4,9/25/2011 14:36,74,2,New,3.2241
16343,687.07,3,11/23/2011 17:45,15,2,New,6.8707
16344,842.42,4,7/4/2011 15:50,157,2,New,8.4242
16345,1198.74,2,10/26/2011 16:03,43,2,New,11.9874
16346,224.51,1,11/19/2010 15:55,384,1,At Risk,2.2451
16347,3509.41,11,11/28/2011 13:14,10,0,Mid-Tire,35.0941
16348,1795.88,8,11/7/2011 15:44,31,0,Mid-Tire,17.9588
16349,53.5,1,2/22/2011 12:40,290,1,At Risk,0.535
16350,2253.89,9,11/18/2011 15:53,20,0,Mid-Tire,22.5389
16351,3330.03,13,1/11/2011 10:26,332,0,Mid-Tire,33.3003
16352,494.44,2,11/22/2011 10:32,17,2,New,4.9444
16354,1129.51,5,10/7/2011 14:28,62,2,New,11.2951
16355,416.35,1,11/29/2010 14:21,374,1,At Risk,4.1635
16356,415.87,6,5/26/2011 11:51,197,2,New,4.1587
16357,868.37,4,11/6/2011 16:04,32,2,New,8.6837
16358,2919.65,5,12/8/2011 15:09,0,2,New,29.1965
16359,2697.75,16,12/2/2011 17:04,6,0,Mid-Tire,26.9775
16360,3512.53,6,12/5/2011 12:16,4,2,New,35.1253
16361,896.66,4,11/30/2011 12:32,9,2,New,8.9666
16362,946.94,6,11/7/2011 13:01,31,2,New,9.4694
16363,109.36,1,10/17/2011 14:14,52,2,New,1.0936
16364,707.04,2,11/28/2011 11:27,11,2,New,7.0704
16365,3307.2,15,11/22/2011 11:24,17,0,Mid-Tire,33.072
16366,1548.13,4,11/21/2011 8:19,18,2,New,15.4813
16367,1362.4,3,11/2/2011 13:13,36,2,New,13.624
16368,640.21,3,12/7/2011 13:12,1,2,New,6.4021
16369,2662.73,7,11/21/2011 16:25,17,0,Mid-Tire,26.6273
16370,1320.56,4,9/18/2011 15:55,81,2,New,13.2056
16371,157.2,1,9/17/2010 12:09,448,1,At Risk,1.572
16372,1328.61,5,11/6/2011 13:08,32,2,New,13.2861
16373,309.49,2,11/22/2010 15:50,381,1,At Risk,3.0949
16374,1757.6,5,10/4/2011 15:21,65,2,New,17.576
16375,104,2,8/26/2010 14:25,469,1,At Risk,1.04
16376,987.01,2,12/1/2011 11:38,8,2,New,9.8701
16377,1308.48,2,3/17/2011 15:41,266,2,New,13.0848
16378,362.95,3,4/6/2011 15:07,246,2,New,3.6295
16379,2157.4,4,12/5/2011 15:38,3,2,New,21.574
16380,1780.59,1,10/9/2011 15:40,60,2,New,17.8059
16381,258.7,2,11/9/2010 9:56,395,1,At Risk,2.587
16382,353.1,2,10/27/2010 16:23,407,1,At Risk,3.531
16383,2966.14,7,9/26/2011 12:45,74,0,Mid-Tire,29.6614
16384,1358.95,4,9/11/2011 11:19,89,2,New,13.5895
16385,1030.61,5,10/10/2011 13:12,59,2,New,10.3061
16386,1102.59,3,11/11/2011 12:28,28,2,New,11.0259
16387,918.55,5,1/21/2011 11:34,322,1,At Risk,9.1855
16388,186.05,1,2/24/2010 10:20,653,1,At Risk,1.8605
16389,1382.07,4,10/17/2011 14:41,52,2,New,13.8207
16390,467.5,3,6/21/2010 10:11,536,1,At Risk,4.675
16391,1100.21,4,11/4/2010 12:27,400,1,At Risk,11.0021
16392,761.8,3,3/15/2011 12:11,269,2,New,7.618
16394,1555.34,5,10/14/2011 9:48,56,2,New,15.5534
16395,3537,14,10/10/2011 12:50,60,0,Mid-Tire,35.37
16396,137.8,1,8/20/2010 14:17,475,1,At Risk,1.378
16397,127.88,1,3/21/2010 15:36,627,1,At Risk,1.2788
16398,1705.8,2,7/8/2011 15:16,153,2,New,17.058
16399,640.02,3,11/20/2011 16:12,18,2,New,6.4002
16400,3159.44,9,9/6/2011 12:27,94,0,Mid-Tire,31.5944
16402,511.4,2,3/20/2011 12:25,264,2,New,5.114
16403,177.5,1,1/31/2011 13:39,311,1,At Risk,1.775
16404,443.05,1,9/30/2011 14:55,69,2,New,4.4305
16405,167.25,2,2/10/2011 15:24,301,1,At Risk,1.6725
16406,552.68,3,11/21/2011 11:57,18,2,New,5.5268
16407,2821.65,14,11/27/2011 11:05,12,0,Mid-Tire,28.2165
16408,231.93,1,4/27/2010 14:08,590,1,At Risk,2.3193
16409,5709.04,12,11/3/2011 16:45,35,0,Mid-Tire,57.0904
16410,130.32,1,12/5/2009 14:51,733,1,At Risk,1.3032
16411,910.19,4,11/20/2011 13:23,18,2,New,9.1019
16412,647.23,5,10/17/2011 12:35,53,2,New,6.4723
16413,528.98,2,10/14/2011 12:08,56,2,New,5.2898
16414,559.71,5,11/18/2011 9:42,21,2,New,5.5971
16415,719.44,3,10/26/2011 13:35,43,2,New,7.1944
16416,2972.88,9,11/13/2011 12:50,26,0,Mid-Tire,29.7288
16417,35.7,1,8/4/2010 9:08,492,1,At Risk,0.357
16418,1101.94,5,10/26/2011 12:39,44,2,New,11.0194
16419,1487.42,8,8/19/2011 12:33,112,0,Mid-Tire,14.8742
16420,75,1,11/8/2010 15:15,395,1,At Risk,0.75
16421,526.27,3,11/28/2010 13:31,375,1,At Risk,5.2627
16423,346.12,1,11/15/2011 9:21,24,2,New,3.4612
16424,443.06,2,6/1/2011 13:40,190,2,New,4.4306
16425,302.7,1,2/10/2011 14:30,301,1,At Risk,3.027
16426,1908.25,10,12/7/2011 14:01,1,0,Mid-Tire,19.0825
16427,241.06,2,3/21/2011 17:10,262,2,New,2.4106
16428,660.28,3,10/22/2010 12:22,413,1,At Risk,6.6028
16429,284.55,1,8/25/2011 13:54,105,2,New,2.8455
16430,1102.94,6,10/13/2011 14:47,56,2,New,11.0294
16431,642.81,3,5/10/2011 14:09,212,2,New,6.4281
16432,287.4,1,10/6/2011 13:59,63,2,New,2.874
16433,384.52,2,11/11/2011 14:09,27,2,New,3.8452
16434,2741.74,12,11/10/2011 14:28,28,0,Mid-Tire,27.4174
16435,1011.57,3,7/15/2010 18:22,511,1,At Risk,10.1157
16436,329.34,3,2/9/2010 13:19,667,1,At Risk,3.2934
16437,301.25,2,11/23/2010 16:59,380,1,At Risk,3.0125
16438,798.35,5,12/4/2011 10:51,5,2,New,7.9835
16439,310.7,1,12/17/2009 14:22,721,1,At Risk,3.107
16440,3856.97,6,12/2/2011 12:02,7,2,New,38.5697
16441,1028.48,5,10/3/2011 17:48,66,2,New,10.2848
16442,899.47,5,12/8/2011 11:43,1,2,New,8.9947
16443,162.24,1,7/7/2010 11:57,520,1,At Risk,1.6224
16445,602.73,4,11/6/2011 12:32,33,2,New,6.0273
16446,168472.5,2,12/9/2011 9:15,0,3,Champion,1684.725
16447,775.14,3,7/27/2011 12:45,135,2,New,7.7514
16448,367.87,2,5/25/2011 16:28,197,2,New,3.6787
16449,707.69,2,5/26/2011 10:25,197,2,New,7.0769
16450,1505.73,3,7/13/2011 11:47,149,2,New,15.0573
16451,1013.15,3,9/13/2011 9:17,87,2,New,10.1315
16452,332.17,2,3/19/2010 12:39,630,1,At Risk,3.3217
16453,251.71,2,6/27/2010 12:46,530,1,At Risk,2.5171
16454,7.45,2,10/6/2011 16:57,63,2,New,0.0745
16455,4384.37,11,10/7/2011 12:17,63,0,Mid-Tire,43.8437
16456,6862.91,13,9/1/2011 13:50,98,0,Mid-Tire,68.6291
16457,208.36,1,5/5/2011 13:19,217,2,New,2.0836
16459,71.79,1,12/10/2009 12:42,729,1,At Risk,0.7179
16460,814.72,3,11/11/2011 13:46,27,2,New,8.1472
16461,1609.22,3,6/15/2011 12:07,177,2,New,16.0922
16462,136,3,9/27/2011 10:24,73,2,New,1.36
16463,1422.4,4,11/18/2011 14:01,20,2,New,14.224
16464,1314.68,3,11/20/2011 12:11,19,2,New,13.1468
16465,746.24,2,10/15/2010 9:27,420,1,At Risk,7.4624
16466,3838.59,15,11/6/2011 11:35,33,0,Mid-Tire,38.3859
16467,2869.16,7,7/19/2010 11:49,508,1,At Risk,28.6916
16468,787.52,3,9/26/2011 14:13,73,2,New,7.8752
16469,828.91,5,11/16/2011 12:25,23,2,New,8.2891
16470,2458.6,11,10/19/2011 12:11,51,0,Mid-Tire,24.586
16471,1189.98,4,3/10/2011 9:41,274,2,New,11.8998
16472,789.6,2,10/1/2010 13:56,433,1,At Risk,7.896
16473,470.83,4,6/28/2011 9:10,164,2,New,4.7083
16474,1871.34,7,12/2/2011 13:02,6,2,New,18.7134
16475,544.3,4,9/12/2011 14:37,87,2,New,5.443
16476,350.35,1,10/4/2010 10:29,431,1,At Risk,3.5035
16477,4320.02,11,10/7/2011 9:44,63,0,Mid-Tire,43.2002
16478,331,3,11/14/2011 15:51,24,2,New,3.31
16479,300.83,2,11/29/2011 13:40,9,2,New,3.0083
16480,769.29,1,9/25/2011 11:40,75,2,New,7.6929
16481,453.38,1,1/26/2010 13:09,681,1,At Risk,4.5338
16482,220.62,1,11/24/2011 12:33,15,2,New,2.2062
16483,139.35,1,5/31/2011 13:08,191,2,New,1.3935
16484,404.3,2,6/19/2011 12:06,173,2,New,4.043
16485,2294.68,5,9/23/2011 15:50,76,2,New,22.9468
16486,134.36,1,6/20/2010 12:16,537,1,At Risk,1.3436
16487,209.4,2,5/11/2010 13:38,576,1,At Risk,2.094
16488,498.8,3,11/6/2011 13:42,32,2,New,4.988
16489,303.7,2,11/24/2010 14:40,379,1,At Risk,3.037
16490,205.41,1,9/29/2010 16:30,435,1,At Risk,2.0541
16491,1533.16,2,10/24/2011 10:18,46,2,New,15.3316
16492,385.56,1,6/17/2010 8:20,540,1,At Risk,3.8556
16493,2132.09,7,9/21/2011 11:10,79,2,New,21.3209
16494,826.53,1,2/16/2011 12:49,296,1,At Risk,8.2653
16495,684.41,3,12/6/2011 13:20,2,2,New,6.8441
16496,2330.77,6,12/1/2011 10:31,8,2,New,23.3077
16498,100.97,2,7/1/2011 15:07,160,2,New,1.0097
16499,2578.34,8,12/14/2010 13:31,359,0,Mid-Tire,25.7834
16500,843.91,9,12/5/2011 12:04,4,0,Mid-Tire,8.4391
16501,1237.23,1,11/21/2010 14:10,382,1,At Risk,12.3723
16502,266.5,2,3/29/2010 13:44,619,1,At Risk,2.665
16503,3614.34,11,8/25/2011 11:46,106,0,Mid-Tire,36.1434
16504,484.38,1,11/14/2011 15:18,24,2,New,4.8438
16505,777.6,1,11/8/2011 12:14,31,2,New,7.776
16506,90.3,2,11/20/2011 12:17,19,2,New,0.903
16507,152.76,1,5/16/2010 12:56,571,1,At Risk,1.5276
16508,248.8,1,3/19/2010 13:41,629,1,At Risk,2.488
16509,363.7,1,2/16/2011 9:25,296,1,At Risk,3.637
16510,2079.75,6,12/2/2010 13:39,371,1,At Risk,20.7975
16511,1817.02,6,11/18/2011 10:41,21,2,New,18.1702
16513,874.59,4,12/5/2011 10:18,4,2,New,8.7459
16515,3216.3,10,10/18/2011 13:10,51,0,Mid-Tire,32.163
16516,101.7,1,11/9/2011 14:59,29,2,New,1.017
16517,162.7,1,3/7/2011 13:50,276,1,At Risk,1.627
16518,959.37,4,10/9/2011 15:04,60,2,New,9.5937
16519,554.16,4,11/14/2011 15:41,24,2,New,5.5416
16520,2482.62,6,6/6/2011 13:24,185,2,New,24.8262
16521,1144.26,3,10/20/2010 13:09,414,1,At Risk,11.4426
16522,433.36,2,9/30/2010 10:54,435,1,At Risk,4.3336
16524,308.14,2,9/19/2010 13:37,445,1,At Risk,3.0814
16526,717.21,2,6/21/2011 12:02,171,2,New,7.1721
16527,1272.44,2,9/19/2011 16:21,80,2,New,12.7244
16528,244.41,1,12/6/2011 12:45,3,2,New,2.4441
16529,2012,4,6/2/2011 17:23,189,2,New,20.12
16530,48.35,1,2/9/2010 15:30,667,1,At Risk,0.4835
16531,2298.33,11,11/17/2011 16:29,21,0,Mid-Tire,22.9833
16532,8756.64,5,11/22/2011 11:08,17,0,Mid-Tire,87.5664
16533,1095.56,3,11/20/2011 13:08,18,2,New,10.9556
16534,635.9,1,3/7/2010 15:47,641,1,At Risk,6.359
16535,981.59,2,12/4/2011 15:18,4,2,New,9.8159
16536,548.97,1,8/21/2011 15:54,109,2,New,5.4897
16537,10.55,1,3/8/2010 13:41,640,1,At Risk,0.1055
16538,399.62,3,6/16/2010 16:59,540,1,At Risk,3.9962
16539,3732.01,10,12/7/2011 8:41,2,0,Mid-Tire,37.3201
16540,226.7,1,10/21/2010 17:22,413,1,At Risk,2.267
16541,424.03,1,12/4/2009 13:22,734,1,At Risk,4.2403
16542,257.32,2,10/17/2011 10:47,53,2,New,2.5732
16543,292.21,1,4/27/2010 11:38,591,1,At Risk,2.9221
16544,376.7,4,7/8/2010 11:11,519,1,At Risk,3.767
16545,689.82,2,6/28/2011 10:37,164,2,New,6.8982
16546,5606.47,5,2/22/2011 11:20,290,2,New,56.0647
16547,111.71,1,6/11/2010 13:02,545,1,At Risk,1.1171
16548,30.15,1,4/19/2010 16:15,598,1,At Risk,0.3015
16551,2237.12,7,9/5/2011 9:38,95,2,New,22.3712
16552,475.02,2,4/11/2011 10:04,242,2,New,4.7502
16554,2841.72,8,10/28/2011 14:51,41,0,Mid-Tire,28.4172
16555,1915.68,6,11/4/2011 14:31,34,2,New,19.1568
16557,281.85,2,11/15/2011 14:04,23,2,New,2.8185
16559,185.2,1,11/7/2010 13:52,396,1,At Risk,1.852
16560,3048.38,8,11/13/2011 10:35,26,0,Mid-Tire,30.4838
16561,511.12,2,12/4/2011 11:50,5,2,New,5.1112
16562,223.86,1,8/20/2010 11:45,476,1,At Risk,2.2386
16563,4422.76,6,10/17/2011 11:51,53,0,Mid-Tire,44.2276
16564,87.8,1,5/19/2010 14:41,568,1,At Risk,0.878
16565,773.05,4,12/10/2010 15:21,363,1,At Risk,7.7305
16566,614.66,5,11/24/2011 16:34,14,2,New,6.1466
16567,865.6,2,5/29/2011 13:57,193,2,New,8.656
16568,1020.9,2,10/8/2010 10:54,427,1,At Risk,10.209
16569,1455.23,5,12/6/2011 15:32,2,2,New,14.5523
16571,4248.74,10,11/13/2011 11:46,26,0,Mid-Tire,42.4874
16572,1009.6,3,8/4/2011 16:34,126,2,New,10.096
16573,663.61,2,9/16/2011 9:13,84,2,New,6.6361
16574,1301.78,3,9/29/2011 13:39,70,2,New,13.0178
16576,540.87,2,10/15/2010 13:37,419,1,At Risk,5.4087
16577,380,1,2/11/2010 9:45,666,1,At Risk,3.8
16578,156.6,1,3/23/2010 15:11,625,1,At Risk,1.566
16579,295.05,1,10/10/2010 11:58,425,1,At Risk,2.9505
16581,105.84,1,6/10/2011 10:05,182,2,New,1.0584
16582,313.62,1,8/18/2011 17:02,112,2,New,3.1362
16583,531.4,2,12/1/2010 12:03,373,1,At Risk,5.314
16584,3163.67,5,9/20/2011 13:45,79,2,New,31.6367
16585,341.59,2,4/25/2010 10:34,593,1,At Risk,3.4159
16586,1462.78,3,4/5/2011 9:32,248,2,New,14.6278
16587,225.15,1,4/21/2011 15:51,231,2,New,2.2515
16588,1361.28,4,11/18/2010 17:56,385,1,At Risk,13.6128
16589,612.36,4,9/29/2011 14:50,70,2,New,6.1236
16590,605.9,2,11/4/2010 9:06,400,1,At Risk,6.059
16591,213.5,1,10/2/2011 10:43,68,2,New,2.135
16593,1071.14,8,10/20/2011 12:41,50,0,Mid-Tire,10.7114
16594,181.09,1,9/25/2011 14:08,74,2,New,1.8109
16595,1810.18,5,10/9/2011 13:15,60,2,New,18.1018
16596,579.63,4,11/24/2011 10:02,15,2,New,5.7963
16597,90.04,1,12/5/2011 15:44,3,2,New,0.9004
16598,145.05,1,2/27/2011 11:42,285,1,At Risk,1.4505
16599,172.8,1,11/19/2010 12:45,385,1,At Risk,1.728
16600,2153.41,13,12/5/2011 16:00,3,0,Mid-Tire,21.5341
16601,683.08,3,10/30/2011 11:09,40,2,New,6.8308
