Customer ID,Monetary,Frequency,LastInvoiceDate,Recency,R,F,M,RFM_Segment,RFM_Score,RFM_Segment_label
15194.0,12427.69,28,2011-12-06 15:10:00,2,4,4,4,444,12,Champion
15195.0,3861.0,1,2011-12-07 12:20:00,2,4,1,4,414,9,Lost
15196.0,316.25,2,2010-10-03 10:50:00,432,1,2,1,121,4,At risk
15197.0,1877.51,6,2011-11-29 10:00:00,10,4,3,3,433,10,Champion
15198.0,571.35,5,2011-09-08 14:42:00,91,3,3,2,332,8,Mid-tire
15199.0,3122.4,10,2011-10-11 15:12:00,58,3,4,4,344,11,Champion
15200.0,549.05,1,2010-08-02 09:38:00,494,1,1,2,112,4,At risk
15201.0,1842.95,7,2011-09-13 14:53:00,86,3,3,3,333,9,Lost
15203.0,4400.18,15,2011-11-14 08:16:00,25,3,4,4,344,11,Champion
15204.0,316.58,1,2010-12-17 13:49:00,356,2,1,1,211,4,At risk
15205.0,653.24,2,2011-09-15 19:36:00,84,3,2,2,322,7,Mid-tire
15206.0,420.29999999999995,4,2011-11-29 13:41:00,9,4,3,2,432,9,Lost
15207.0,683.9200000000001,3,2010-10-19 13:29:00,415,1,2,2,122,5,At risk
15208.0,970.52,6,2011-12-08 17:24:00,0,4,3,3,433,10,Champion
15209.0,178.98000000000002,1,2009-12-09 17:26:00,729,1,1,1,111,3,Lost
15210.0,1176.19,3,2011-04-28 16:11:00,224,2,2,3,223,7,Mid-tire
15211.0,1277.48,2,2011-10-10 13:31:00,59,3,2,3,323,8,Mid-tire
15212.0,208.28,2,2011-04-12 13:45:00,240,2,2,1,221,5,At risk
15213.0,328.35,2,2011-01-25 12:21:00,318,2,2,1,221,5,At risk
15214.0,1661.44,8,2011-12-08 12:07:00,1,4,4,3,443,11,Champion
15215.0,2422.43,7,2011-10-24 11:41:00,46,3,3,4,334,10,Champion
15216.0,486.09,2,2011-09-13 11:41:00,87,3,2,2,322,7,Mid-tire
15217.0,426.24,1,2010-05-25 13:51:00,562,1,1,2,112,4,At risk
15218.0,11501.57,22,2011-11-29 11:48:00,10,4,4,4,444,12,Champion
15219.0,685.45,2,2011-06-16 16:57:00,175,2,2,2,222,6,Mid-tire
15220.0,1778.96,6,2011-10-19 12:39:00,51,3,3,3,333,9,Lost
15221.0,2465.4500000000003,4,2010-12-08 13:08:00,365,2,3,4,234,9,Lost
15222.0,3550.91,11,2011-01-25 08:03:00,318,2,4,4,244,10,Champion
15223.0,1417.95,5,2011-04-28 11:31:00,225,2,3,3,233,8,Mid-tire
15224.0,871.36,5,2010-12-16 15:02:00,357,2,3,2,232,7,Mid-tire
15225.0,409.40000000000003,1,2011-04-19 14:51:00,233,2,1,2,212,5,At risk
15226.0,154.41,1,2011-02-02 11:41:00,310,2,1,1,211,4,At risk
15227.0,2488.4900000000002,9,2011-11-03 11:59:00,36,3,4,4,344,11,Champion
15228.0,5580.2699999999995,6,2011-10-04 13:56:00,65,3,3,4,334,10,Champion
15229.0,160.5,1,2010-05-02 13:50:00,585,1,1,1,111,3,Lost
15230.0,429.6,2,2011-04-14 14:39:00,238,2,2,2,222,6,Mid-tire
15231.0,250.26,1,2010-03-28 15:12:00,620,1,1,1,111,3,Lost
15232.0,612.06,2,2011-08-18 16:27:00,112,2,2,2,222,6,Mid-tire
15233.0,59.400000000000006,1,2010-11-03 13:36:00,400,1,1,1,111,3,Lost
15234.0,197.0,1,2011-03-08 08:53:00,276,2,1,1,211,4,At risk
15235.0,2937.81,16,2011-05-06 09:44:00,217,2,4,4,244,10,Champion
15236.0,321.05,1,2011-02-14 10:52:00,298,2,1,1,211,4,At risk
15237.0,1412.32,4,2011-12-08 09:46:00,1,4,3,3,433,10,Champion
15238.0,1071.99,3,2011-11-10 14:28:00,28,3,2,3,323,8,Mid-tire
15239.0,780.59,2,2011-11-29 14:14:00,9,4,2,2,422,8,Mid-tire
15240.0,4459.98,12,2011-10-26 09:50:00,44,3,4,4,344,11,Champion
15241.0,3050.16,11,2011-10-04 09:05:00,66,3,4,4,344,11,Champion
15242.0,302.04,1,2010-10-13 15:33:00,421,1,1,1,111,3,Lost
15243.0,927.2800000000001,2,2011-09-26 14:12:00,73,3,2,3,323,8,Mid-tire
15244.0,912.08,3,2011-10-05 13:19:00,64,3,2,3,323,8,Mid-tire
15245.0,4610.84,8,2011-07-28 18:56:00,133,2,4,4,244,10,Champion
15246.0,780.4,3,2011-04-15 14:45:00,237,2,2,2,222,6,Mid-tire
15247.0,976.06,3,2011-08-09 12:52:00,121,2,2,3,223,7,Mid-tire
15248.0,1893.93,3,2010-10-24 13:09:00,410,1,2,3,123,6,Mid-tire
15249.0,9266.0,18,2011-11-08 11:45:00,31,3,4,4,344,11,Champion
15250.0,60.0,1,2010-03-09 07:35:00,640,1,1,1,111,3,Lost
15251.0,20324.54,21,2011-11-30 15:02:00,8,4,4,4,444,12,Champion
15252.0,2103.41,5,2011-11-03 13:30:00,35,3,3,3,333,9,Lost
15253.0,2055.09,8,2011-11-23 16:22:00,15,4,4,3,443,11,Champion
15254.0,1088.35,3,2011-08-04 15:04:00,126,2,2,3,223,7,Mid-tire
15255.0,3729.42,9,2011-10-04 12:43:00,66,3,4,4,344,11,Champion
15256.0,170.4,2,2011-07-14 11:47:00,148,2,2,1,221,5,At risk
15257.0,685.9,2,2011-03-01 12:58:00,282,2,2,2,222,6,Mid-tire
15258.0,623.16,2,2011-06-24 12:30:00,168,2,2,2,222,6,Mid-tire
15259.0,1182.3799999999999,4,2010-07-15 08:47:00,512,1,3,3,133,7,Mid-tire
15260.0,9188.23,25,2011-08-31 13:55:00,99,2,4,4,244,10,Champion
15261.0,1508.0,4,2011-07-27 15:20:00,134,2,3,3,233,8,Mid-tire
15262.0,418.82,3,2011-01-20 12:16:00,323,2,2,2,222,6,Mid-tire
15263.0,156.51,1,2011-08-25 10:26:00,106,2,1,1,211,4,At risk
15264.0,848.4,2,2011-10-06 13:49:00,63,3,2,2,322,7,Mid-tire
15265.0,3345.64,4,2011-07-11 14:46:00,150,2,3,4,234,9,Lost
15266.0,852.21,5,2011-01-05 13:40:00,337,2,3,2,232,7,Mid-tire
15267.0,1717.36,5,2011-11-17 15:59:00,21,4,3,3,433,10,Champion
15268.0,961.9000000000001,3,2010-08-18 10:33:00,478,1,2,3,123,6,Mid-tire
15269.0,1225.3600000000001,3,2011-11-16 09:32:00,23,4,2,3,423,9,Lost
15270.0,8524.86,21,2011-11-24 09:24:00,15,4,4,4,444,12,Champion
15271.0,4709.54,24,2011-12-02 14:11:00,6,4,4,4,444,12,Champion
15272.0,2085.48,6,2011-10-13 12:59:00,56,3,3,3,333,9,Lost
15273.0,228.96,1,2010-04-19 11:31:00,599,1,1,1,111,3,Lost
15274.0,716.57,2,2011-12-05 16:57:00,3,4,2,2,422,8,Mid-tire
15275.0,615.14,1,2011-11-02 11:20:00,37,3,1,2,312,6,New customer
15276.0,649.53,4,2011-10-04 16:39:00,65,3,3,2,332,8,Mid-tire
15277.0,476.34,2,2011-10-24 10:08:00,46,3,2,2,322,7,Mid-tire
15278.0,496.15999999999997,4,2010-05-27 10:03:00,561,1,3,2,132,6,Mid-tire
15279.0,1580.54,5,2010-12-20 10:48:00,354,2,3,3,233,8,Mid-tire
15280.0,406.21999999999997,3,2011-06-20 17:14:00,171,2,2,2,222,6,Mid-tire
15281.0,8543.57,16,2011-10-12 09:10:00,58,3,4,4,344,11,Champion
15282.0,348.59,1,2010-05-18 16:27:00,569,1,1,2,112,4,At risk
15283.0,148.33,3,2010-11-14 14:54:00,389,1,2,1,121,4,At risk
15284.0,24.75,1,2010-07-27 13:25:00,499,1,1,1,111,3,Lost
15285.0,94.92,1,2010-10-28 09:46:00,407,1,1,1,111,3,Lost
15286.0,240.55,1,2011-10-21 11:08:00,49,3,1,1,311,5,At risk
15287.0,856.03,5,2011-11-17 15:34:00,21,4,3,2,432,9,Lost
15288.0,3874.28,10,2011-10-27 16:58:00,42,3,4,4,344,11,Champion
15289.0,1593.09,5,2011-11-10 13:49:00,28,3,3,3,333,9,Lost
15290.0,10496.28,26,2011-12-05 11:39:00,4,4,4,4,444,12,Champion
15291.0,13801.56,39,2011-11-14 11:02:00,25,3,4,4,344,11,Champion
15292.0,180.94,1,2011-05-22 15:00:00,200,2,1,1,211,4,At risk
15293.0,247.5,1,2010-02-12 11:54:00,665,1,1,1,111,3,Lost
15294.0,233.35,1,2010-10-25 11:45:00,410,1,1,1,111,3,Lost
15295.0,217.23999999999998,1,2010-02-23 13:03:00,653,1,1,1,111,3,Lost
15296.0,10342.83,12,2011-10-20 11:47:00,50,3,4,4,344,11,Champion
15297.0,641.94,3,2011-11-29 16:32:00,9,4,2,2,422,8,Mid-tire
15298.0,9459.37,23,2011-12-07 17:17:00,1,4,4,4,444,12,Champion
15299.0,7391.54,9,2011-10-03 14:19:00,66,3,4,4,344,11,Champion
15300.0,496.44,1,2011-10-06 17:08:00,63,3,1,2,312,6,New customer
15301.0,7603.4400000000005,17,2011-10-20 09:57:00,50,3,4,4,344,11,Champion
15302.0,308.0,1,2009-12-09 13:11:00,729,1,1,1,111,3,Lost
15303.0,1224.18,3,2011-02-22 13:59:00,289,2,2,3,223,7,Mid-tire
15304.0,919.5500000000001,9,2011-10-10 10:23:00,60,3,4,3,343,10,Champion
15305.0,93.6,1,2010-06-02 13:50:00,554,1,1,1,111,3,Lost
15306.0,3484.73,9,2011-10-06 12:56:00,63,3,4,4,344,11,Champion
15307.0,205.3,1,2011-09-05 11:38:00,95,2,1,1,211,4,At risk
15308.0,310.47,1,2011-03-10 13:08:00,273,2,1,1,211,4,At risk
15309.0,797.96,4,2010-04-08 11:11:00,610,1,3,2,132,6,Mid-tire
15310.0,1634.64,1,2010-08-18 11:38:00,478,1,1,3,113,5,At risk
15311.0,116476.16,207,2011-12-09 12:00:00,0,4,4,4,444,12,Champion
15312.0,2930.19,12,2011-09-25 13:10:00,74,3,4,4,344,11,Champion
15313.0,52.0,1,2011-08-21 16:02:00,109,2,1,1,211,4,At risk
15314.0,820.4499999999999,3,2011-05-24 14:39:00,198,2,2,2,222,6,Mid-tire
15315.0,570.5,2,2011-10-06 12:51:00,63,3,2,2,322,7,Mid-tire
15316.0,165.0,1,2011-01-17 11:34:00,326,2,1,1,211,4,At risk
15317.0,129.75,1,2010-01-31 15:55:00,676,1,1,1,111,3,Lost
15318.0,312.62,1,2011-12-06 11:30:00,3,4,1,1,411,6,New customer
15319.0,204.5,1,2011-03-01 12:48:00,283,2,1,1,211,4,At risk
15320.0,267.13,1,2011-10-26 13:27:00,43,3,1,1,311,5,At risk
15321.0,6709.7300000000005,12,2011-09-30 09:40:00,70,3,4,4,344,11,Champion
15322.0,1390.86,2,2011-09-15 09:34:00,85,3,2,3,323,8,Mid-tire
15323.0,434.6,3,2010-05-26 10:01:00,562,1,2,2,122,5,At risk
15324.0,140.22000000000003,1,2010-01-07 14:37:00,700,1,1,1,111,3,Lost
15325.0,1602.01,8,2011-08-28 11:55:00,103,2,4,3,243,9,Lost
15326.0,1700.52,5,2011-01-10 11:38:00,333,2,3,3,233,8,Mid-tire
15327.0,208.75,1,2011-10-18 11:55:00,52,3,1,1,311,5,At risk
15328.0,107.24,1,2010-10-28 09:05:00,407,1,1,1,111,3,Lost
15329.0,2984.33,11,2011-10-31 15:36:00,38,3,4,4,344,11,Champion
15330.0,714.96,2,2011-11-07 17:50:00,31,3,2,2,322,7,Mid-tire
15331.0,767.91,3,2010-07-28 09:42:00,499,1,2,2,122,5,At risk
15332.0,6553.74,6,2010-12-08 14:43:00,365,2,3,4,234,9,Lost
15333.0,1028.56,1,2011-05-15 13:27:00,207,2,1,3,213,6,New customer
15334.0,348.72,3,2011-07-06 11:22:00,156,2,2,2,222,6,Mid-tire
15335.0,173.97,1,2011-10-17 12:50:00,53,3,1,1,311,5,At risk
15336.0,240.5,1,2010-11-03 12:39:00,401,1,1,1,111,3,Lost
15337.0,373.02,1,2010-10-24 15:29:00,410,1,1,2,112,4,At risk
15338.0,283.43,1,2010-01-31 14:25:00,676,1,1,1,111,3,Lost
15339.0,1827.84,7,2011-10-04 12:51:00,65,3,3,3,333,9,Lost
15340.0,105.5,1,2010-05-27 10:27:00,561,1,1,1,111,3,Lost
15341.0,2402.7200000000003,2,2011-09-20 09:40:00,80,3,2,4,324,9,Lost
15342.0,406.09,1,2011-08-02 10:19:00,129,2,1,2,212,5,At risk
15343.0,364.5,1,2011-09-13 13:55:00,86,3,1,2,312,6,New customer
15344.0,563.94,3,2011-12-09 10:45:00,0,4,2,2,422,8,Mid-tire
15345.0,393.54,1,2011-10-25 11:28:00,45,3,1,2,312,6,New customer
15346.0,596.12,3,2011-01-11 11:18:00,332,2,2,2,222,6,Mid-tire
15347.0,1363.6,4,2010-12-08 15:25:00,365,2,3,3,233,8,Mid-tire
15348.0,158.04,1,2011-09-28 13:17:00,71,3,1,1,311,5,At risk
15349.0,473.81,2,2011-07-04 16:06:00,157,2,2,2,222,6,Mid-tire
15350.0,663.25,2,2010-12-01 13:33:00,372,2,2,2,222,6,Mid-tire
15351.0,3738.29,10,2011-11-27 12:52:00,11,4,4,4,444,12,Champion
15352.0,114.95,1,2010-06-09 11:28:00,548,1,1,1,111,3,Lost
15353.0,3175.95,7,2011-03-30 12:15:00,254,2,3,4,234,9,Lost
15355.0,277.05,2,2011-11-10 13:44:00,28,3,2,1,321,6,Mid-tire
15356.0,3464.95,13,2011-11-08 13:11:00,30,3,4,4,344,11,Champion
15358.0,17050.41,42,2011-12-05 09:04:00,4,4,4,4,444,12,Champion
15359.0,181.35,8,2010-02-15 10:47:00,662,1,4,1,141,6,Mid-tire
15360.0,427.93,1,2011-10-31 09:35:00,39,3,1,2,312,6,New customer
15361.0,689.07,4,2010-12-13 09:52:00,361,2,3,2,232,7,Mid-tire
15362.0,613.08,2,2010-09-17 10:37:00,448,1,2,2,122,5,At risk
15363.0,1004.11,2,2010-12-02 12:28:00,372,2,2,3,223,7,Mid-tire
15364.0,913.19,2,2011-09-05 09:46:00,95,2,2,3,223,7,Mid-tire
15365.0,4557.13,13,2011-11-14 08:29:00,25,3,4,4,344,11,Champion
15366.0,2389.08,7,2011-09-25 15:01:00,74,3,3,4,334,10,Champion
15367.0,5081.33,11,2011-10-13 14:13:00,56,3,4,4,344,11,Champion
15368.0,722.74,2,2011-11-18 14:42:00,20,4,2,2,422,8,Mid-tire
15369.0,6251.26,11,2010-08-04 13:54:00,491,1,4,4,144,9,Lost
15370.0,3739.01,8,2011-10-30 10:58:00,40,3,4,4,344,11,Champion
15371.0,59.400000000000006,1,2010-02-15 13:14:00,661,1,1,1,111,3,Lost
15372.0,6017.06,8,2011-07-25 16:39:00,136,2,4,4,244,10,Champion
15373.0,3421.39,17,2011-12-01 15:05:00,7,4,4,4,444,12,Champion
15374.0,307.32,2,2011-08-03 09:59:00,128,2,2,1,221,5,At risk
15375.0,60.959999999999994,1,2010-01-18 15:38:00,689,1,1,1,111,3,Lost
15376.0,1233.3600000000001,3,2011-10-30 15:04:00,39,3,2,3,323,8,Mid-tire
15377.0,1211.75,4,2010-11-22 08:55:00,382,1,3,3,133,7,Mid-tire
15378.0,246.5,2,2010-09-03 11:30:00,462,1,2,1,121,4,At risk
15379.0,4877.84,8,2011-06-23 13:13:00,168,2,4,4,244,10,Champion
15380.0,3479.0600000000004,11,2011-12-01 12:13:00,8,4,4,4,444,12,Champion
15381.0,1890.5700000000002,5,2011-05-10 11:55:00,213,2,3,3,233,8,Mid-tire
15382.0,13733.550000000001,12,2011-11-25 10:58:00,14,4,4,4,444,12,Champion
15384.0,2027.79,4,2011-06-23 10:57:00,169,2,3,3,233,8,Mid-tire
15385.0,942.08,3,2011-10-30 15:11:00,39,3,2,3,323,8,Mid-tire
15386.0,394.14,1,2011-06-06 13:47:00,185,2,1,2,212,5,At risk
15387.0,468.65,1,2010-08-04 16:05:00,491,1,1,2,112,4,At risk
15388.0,140.54,1,2011-03-14 13:53:00,269,2,1,1,211,4,At risk
15389.0,2733.8,5,2011-06-20 16:18:00,171,2,3,4,234,9,Lost
15390.0,1216.66,2,2010-11-08 15:19:00,395,1,2,3,123,6,Mid-tire
15391.0,289.87,1,2010-05-04 15:04:00,583,1,1,1,111,3,Lost
15392.0,2911.62,7,2011-12-05 11:01:00,4,4,3,4,434,11,Champion
15393.0,891.34,5,2011-11-23 16:48:00,15,4,3,3,433,10,Champion
15394.0,5286.8,11,2011-11-30 11:49:00,9,4,4,4,444,12,Champion
15395.0,107.45,1,2011-01-18 12:40:00,325,2,1,1,211,4,At risk
15396.0,796.38,2,2011-08-19 10:56:00,112,2,2,2,222,6,Mid-tire
15397.0,94.0,1,2011-02-23 09:25:00,289,2,1,1,211,4,At risk
15398.0,1345.53,2,2011-11-23 16:47:00,15,4,2,3,423,9,Lost
15399.0,815.77,3,2011-12-08 13:04:00,0,4,2,2,422,8,Mid-tire
15400.0,1302.3,8,2011-09-08 13:57:00,91,3,4,3,343,10,Champion
15401.0,216.95000000000002,2,2010-09-13 13:42:00,451,1,2,1,121,4,At risk
15402.0,1830.12,6,2011-07-14 12:17:00,148,2,3,3,233,8,Mid-tire
15403.0,170.88,2,2010-08-05 12:21:00,491,1,2,1,121,4,At risk
15404.0,257.06,1,2010-11-29 11:03:00,375,2,1,1,211,4,At risk
15405.0,659.84,2,2011-06-03 14:44:00,188,2,2,2,222,6,Mid-tire
15406.0,975.87,4,2011-11-08 13:22:00,30,3,3,3,333,9,Lost
15407.0,1056.44,4,2011-11-06 11:55:00,33,3,3,3,333,9,Lost
15408.0,267.18,1,2011-03-20 15:02:00,263,2,1,1,211,4,At risk
15409.0,131.25,1,2009-12-18 15:35:00,720,1,1,1,111,3,Lost
15410.0,4685.72,10,2011-09-16 14:47:00,83,3,4,4,344,11,Champion
15411.0,1358.88,4,2011-11-13 15:19:00,25,3,3,3,333,9,Lost
15412.0,190.53,1,2011-06-21 15:24:00,170,2,1,1,211,4,At risk
15413.0,6798.72,5,2010-01-17 11:33:00,691,1,3,4,134,8,Mid-tire
15414.0,774.9000000000001,3,2011-11-30 09:50:00,9,4,2,2,422,8,Mid-tire
15415.0,572.8100000000001,1,2011-01-30 14:13:00,312,2,1,2,212,5,At risk
15416.0,4572.82,7,2011-10-06 09:38:00,64,3,3,4,334,10,Champion
15417.0,508.8,1,2011-09-15 15:26:00,84,3,1,2,312,6,New customer
15418.0,452.32,2,2010-10-10 13:38:00,424,1,2,2,122,5,At risk
15419.0,135.86,1,2011-11-15 09:23:00,24,4,1,1,411,6,New customer
15420.0,743.0,6,2010-10-01 15:46:00,433,1,3,2,132,6,Mid-tire
15421.0,3805.34,10,2011-10-12 09:20:00,58,3,4,4,344,11,Champion
15422.0,1619.97,7,2011-01-20 16:17:00,322,2,3,3,233,8,Mid-tire
15423.0,266.89,3,2011-11-01 14:01:00,37,3,2,1,321,6,Mid-tire
15424.0,597.78,3,2011-03-30 13:02:00,253,2,2,2,222,6,Mid-tire
15425.0,1944.57,4,2010-11-04 18:13:00,399,1,3,3,133,7,Mid-tire
15426.0,2615.39,9,2011-11-20 15:36:00,18,4,4,4,444,12,Champion
15427.0,1483.14,3,2011-11-06 14:29:00,32,3,2,3,323,8,Mid-tire
15428.0,762.75,4,2011-11-24 16:54:00,14,4,3,2,432,9,Lost
15429.0,397.35,2,2011-11-13 12:28:00,26,3,2,2,322,7,Mid-tire
15430.0,954.75,2,2010-08-29 10:42:00,467,1,2,3,123,6,Mid-tire
15431.0,153.24,1,2010-07-25 12:44:00,502,1,1,1,111,3,Lost
15432.0,320.76,2,2011-11-16 16:30:00,22,4,2,1,421,7,Mid-tire
15433.0,533.3,2,2011-05-10 10:45:00,213,2,2,2,222,6,Mid-tire
15434.0,2567.06,11,2011-12-01 13:33:00,7,4,4,4,444,12,Champion
15435.0,149.29,1,2011-11-17 16:39:00,21,4,1,1,411,6,New customer
15436.0,1122.53,3,2011-11-27 16:05:00,11,4,2,3,423,9,Lost
15437.0,393.45,2,2011-03-22 13:11:00,261,2,2,2,222,6,Mid-tire
15438.0,156.57999999999998,1,2011-07-31 14:19:00,130,2,1,1,211,4,At risk
15439.0,1269.05,4,2010-10-31 10:38:00,404,1,3,3,133,7,Mid-tire
15440.0,383.68,3,2011-10-16 12:16:00,54,3,2,2,322,7,Mid-tire
15441.0,1254.21,3,2010-11-08 15:50:00,395,1,2,3,123,6,Mid-tire
15442.0,594.0,1,2011-04-05 12:24:00,248,2,1,2,212,5,At risk
15443.0,5175.93,14,2011-12-08 10:40:00,1,4,4,4,444,12,Champion
15444.0,1418.26,2,2011-11-30 17:37:00,8,4,2,3,423,9,Lost
15445.0,284.5,2,2011-03-20 15:06:00,263,2,2,1,221,5,At risk
15446.0,403.95,3,2010-11-28 11:59:00,376,2,2,2,222,6,Mid-tire
15447.0,492.88,5,2011-01-13 11:26:00,330,2,3,2,232,7,Mid-tire
15448.0,788.81,2,2011-01-31 10:42:00,312,2,2,2,222,6,Mid-tire
15449.0,974.52,3,2011-11-13 15:02:00,25,3,2,3,323,8,Mid-tire
15450.0,429.84,1,2011-11-09 17:11:00,29,3,1,2,312,6,New customer
15451.0,233.21,2,2010-10-01 13:40:00,433,1,2,1,121,4,At risk
15452.0,1799.1100000000001,6,2011-11-10 12:13:00,29,3,3,3,333,9,Lost
15453.0,1388.37,7,2011-12-08 10:59:00,1,4,3,3,433,10,Champion
15454.0,305.59000000000003,2,2010-12-12 14:21:00,361,2,2,1,221,5,At risk
15455.0,38.25,1,2010-04-21 12:43:00,597,1,1,1,111,3,Lost
15456.0,2119.27,10,2011-03-01 13:51:00,282,2,4,3,243,9,Lost
15457.0,237.07,1,2011-03-22 15:31:00,261,2,1,1,211,4,At risk
15458.0,370.43999999999994,2,2011-11-14 13:08:00,24,4,2,2,422,8,Mid-tire
15459.0,202.82999999999998,2,2010-10-18 15:25:00,416,1,2,1,121,4,At risk
15460.0,216.76,1,2010-12-20 16:08:00,353,2,1,1,211,4,At risk
15461.0,429.7,2,2010-09-05 12:31:00,460,1,2,2,122,5,At risk
15462.0,737.05,4,2011-09-06 13:11:00,93,3,3,2,332,8,Mid-tire
15463.0,126.14,1,2011-11-10 12:57:00,28,3,1,1,311,5,At risk
15464.0,1048.85,1,2011-01-05 15:56:00,337,2,1,3,213,6,New customer
15465.0,12655.65,32,2011-11-20 10:11:00,19,4,4,4,444,12,Champion
15466.0,1571.01,4,2011-09-15 14:08:00,84,3,3,3,333,9,Lost
15467.0,524.88,3,2011-11-30 14:17:00,8,4,2,2,422,8,Mid-tire
15468.0,1430.48,3,2011-10-19 13:49:00,50,3,2,3,323,8,Mid-tire
15469.0,874.25,3,2011-10-20 16:21:00,49,3,2,2,322,7,Mid-tire
15470.0,63.419999999999995,1,2010-05-13 09:35:00,575,1,1,1,111,3,Lost
15471.0,1316.56,3,2011-12-07 14:12:00,1,4,2,3,423,9,Lost
15472.0,371.56,1,2011-08-18 15:17:00,112,2,1,2,212,5,At risk
15473.0,2046.0,8,2011-11-25 15:15:00,13,4,4,3,443,11,Champion
15474.0,163.1,1,2010-04-23 11:14:00,595,1,1,1,111,3,Lost
15475.0,454.10999999999996,1,2011-09-23 15:20:00,76,3,1,2,312,6,New customer
15476.0,2209.98,4,2010-11-24 15:17:00,379,1,3,3,133,7,Mid-tire
15477.0,368.4,1,2010-02-28 10:37:00,649,1,1,2,112,4,At risk
15478.0,1982.48,3,2011-10-30 14:19:00,39,3,2,3,323,8,Mid-tire
15479.0,147.4,1,2009-12-06 15:08:00,732,1,1,1,111,3,Lost
15480.0,3592.25,3,2011-08-15 14:32:00,115,2,2,4,224,8,Mid-tire
15481.0,1993.34,1,2010-11-03 14:52:00,400,1,1,3,113,5,At risk
15482.0,14552.56,18,2011-11-24 10:46:00,15,4,4,4,444,12,Champion
15483.0,855.06,10,2011-07-01 13:07:00,160,2,4,2,242,8,Mid-tire
15484.0,4656.0,6,2011-12-08 15:03:00,0,4,3,4,434,11,Champion
15485.0,5771.51,7,2011-11-09 14:31:00,29,3,3,4,334,10,Champion
15486.0,102.0,1,2010-06-30 13:15:00,526,1,1,1,111,3,Lost
15487.0,231.32,1,2010-01-29 12:07:00,679,1,1,1,111,3,Lost
15488.0,431.92,5,2011-09-08 10:11:00,92,3,3,2,332,8,Mid-tire
15489.0,2419.61,8,2011-11-17 08:53:00,22,4,4,4,444,12,Champion
15490.0,217.6,1,2010-10-05 13:11:00,429,1,1,1,111,3,Lost
15491.0,3100.09,6,2011-09-05 15:56:00,94,3,3,4,334,10,Champion
15492.0,659.4599999999999,2,2011-11-11 14:53:00,27,3,2,2,322,7,Mid-tire
15493.0,4306.49,9,2011-11-07 12:04:00,32,3,4,4,344,11,Champion
15494.0,3780.05,5,2011-11-18 14:51:00,20,4,3,4,434,11,Champion
15495.0,246.5,1,2010-11-25 13:46:00,378,2,1,1,211,4,At risk
15496.0,146.14000000000001,1,2010-03-18 13:16:00,630,1,1,1,111,3,Lost
15497.0,8657.39,9,2011-11-22 11:51:00,17,4,4,4,444,12,Champion
15498.0,26039.58,44,2011-12-07 12:48:00,2,4,4,4,444,12,Champion
15499.0,161.6,1,2009-12-16 12:17:00,723,1,1,1,111,3,Lost
15500.0,1131.56,4,2011-12-01 13:47:00,7,4,3,3,433,10,Champion
15501.0,402.5,2,2010-10-31 11:15:00,404,1,2,2,122,5,At risk
15502.0,10532.52,12,2011-11-24 12:48:00,15,4,4,4,444,12,Champion
15503.0,267.15,2,2010-12-12 10:57:00,362,2,2,1,221,5,At risk
15504.0,412.6,4,2011-09-19 13:45:00,80,3,3,2,332,8,Mid-tire
15505.0,3610.96,5,2011-10-18 07:56:00,52,3,3,4,334,10,Champion
15506.0,2040.03,6,2011-11-17 12:11:00,22,4,3,3,433,10,Champion
15507.0,492.36,1,2011-06-21 11:19:00,171,2,1,2,212,5,At risk
15508.0,1000.27,6,2011-06-03 15:43:00,188,2,3,3,233,8,Mid-tire
15509.0,166.51,1,2010-11-24 14:48:00,379,1,1,1,111,3,Lost
15510.0,250.0,1,2011-01-13 12:10:00,330,2,1,1,211,4,At risk
15511.0,909.23,5,2011-11-28 09:43:00,11,4,3,3,433,10,Champion
15512.0,331.58,4,2011-07-07 10:20:00,155,2,3,1,231,6,Mid-tire
15513.0,27750.55,35,2011-11-06 14:36:00,32,3,4,4,344,11,Champion
15514.0,6594.77,18,2011-11-27 14:40:00,11,4,4,4,444,12,Champion
15515.0,171.81,1,2010-11-17 13:39:00,386,1,1,1,111,3,Lost
15516.0,62.43,3,2011-10-26 10:51:00,44,3,2,1,321,6,Mid-tire
15517.0,267.03,1,2011-04-20 14:02:00,232,2,1,1,211,4,At risk
15518.0,4218.94,15,2011-10-06 13:05:00,63,3,4,4,344,11,Champion
15519.0,344.61,2,2010-11-21 14:35:00,382,1,2,1,121,4,At risk
15520.0,343.5,1,2011-12-08 10:58:00,1,4,1,1,411,6,New customer
15521.0,7096.09,16,2011-10-30 13:42:00,39,3,4,4,344,11,Champion
15522.0,398.84,2,2011-11-07 11:26:00,32,3,2,2,322,7,Mid-tire
15523.0,17359.99,16,2011-09-16 16:29:00,83,3,4,4,344,11,Champion
15524.0,591.4,2,2011-11-15 12:09:00,24,4,2,2,422,8,Mid-tire
15525.0,1293.2,4,2011-12-07 14:43:00,1,4,3,3,433,10,Champion
15526.0,148.44,2,2011-11-06 15:04:00,32,3,2,1,321,6,Mid-tire
15527.0,5574.79,23,2011-11-21 12:17:00,18,4,4,4,444,12,Champion
15528.0,229.33,1,2011-03-30 16:14:00,253,2,1,1,211,4,At risk
15529.0,5109.4,12,2011-11-17 11:29:00,22,4,4,4,444,12,Champion
15530.0,1813.72,5,2011-11-18 12:25:00,21,4,3,3,433,10,Champion
